text,label
their world comes crashing down after one of the girls is murdered by a blackmail victim .,0
the feature-length stretch . . . strains the show's concept .,1
"just to add more complication to this already complicated plot , two thieves decide to steal the case and lead a miami police team and two fbi agents on a wild goose chase that ends inside the airport terminal .",0
[d]oesn't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful .,1
he can talk and drive around all by himself .,0
unsung heroes of some of pop music's finest moments get to stand up and be counted in this documentary/concert/tribute .,1
"de oliveira seems not only to have read john berger's famous essay on looking , but also to have taken it as his personal instruction manual for filmmaking .",1
""" underground poets railroad "" is equal parts concert film of performances at universities , churches , fire stations and national monuments across the country ; road trip documentary ; and , ultimately , a tribute to the 12 black firefighters who gave their lives on september 11 .",0
"like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you can't fake .",1
"at the age of 25 , tiz is considered a survivor .",0
it trusts the story it sets out to tell .,1
while the frequent allusions to gurus and doshas will strike some westerners as verging on mumbo-jumbo . . . broad streaks of common sense emerge with unimpeachable clarity .,1
"about schmidt is a curious slice of americana . . . the characters are so clearly drawn and the dialogue so rich , you are immediately hooked .",1
as a woman who can let go of her need to be in control .,0
"regulus features recently declassified footage , as well as interviews with the submariners , rocket scientists , and test pilots involved in the development and deployment of the weapon .",0
"he's lost his super powers , and it will take all of bachelorman's skill and cunning to get his lois lane back .",0
"while some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone , soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation .",1
"visits spy-movie territory like a novel you can't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last .",1
"[cuarón has] created a substantive movie out of several cliched movie structures : the road movie , the coming-of-age movie , and the teenage sex comedy .",1
the da sends the dupe into valento-land in hopes of getting the sociopath off his back .,0
"a supernatural mystery that doesn't know whether it wants to be a suspenseful horror movie or a weepy melodrama . it ends up being neither , and fails at both endeavors .",1
"based on an attraction at disneyland , the country bear jamboree , "" the country bears "" ( 2002 ) is one in a long line of live action disney family films .",0
"as rachel and daniel race through london's nightscape , desperate to stay one step ahead of betts , every discovery unleashes further hell , extending way beyond the disappearance of rachel's baby .",0
"it's a pedestrian , flat drama that screams out 'amateur' in almost every frame .",1
"the five protagonists of my film are women who have not been able to organize the large "" stones "" in their lives .",0
"it can become even more complicated when the visit is a most unusual homestay with three single , american men with extremely diverse and . . . unique personalities .",0
"he is sensitive and compassionate , speaks french fluently , is passionate about voltaire , and thinks the feature that tells the most about a woman is her hands .",0
"the story . . . is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is . it is also a testament to the integrity and vision of the band .",1
"but freddy's plans don't go according to schedule when jason discovers that he has been manipulated , which really sends him over the egde .",0
standard story of boy meets girl and girl thinks he is gay .,0
"his only-way-out is to create for himself a new identity franklin mann one without the doubt , pain or guilt .",0
"mcconaughey's fun to watch , the dragons are okay , not much fire in the script .",1
"based on the gruesome novella clive barker wrote especially for todd mcfarlane's disturbing action figure line , tortured souls is the story of six cenobite-like creatures : agonistes , a transformer of people into monsters who may be a creation of god ; the scyther-meister , an assassin created by agonistes to bring a corrupt empire to its knees ; lucidique , the daughter of a slain senator who is strangely falling in love with the scythe-meister ; talisac , a twisted doctor who has impregnated and attached himself to a strange machine ; venal anatomica , a hulking assassin with an inhuman bloodlust ; and mongroid , talisac's soon-to-be born child with a huge mouth in his stomach .",0
after the great success of the ring hollywood decided to take another swing at bringing another japanese film to the rest of us .,0
"partnered with the sassy , stunning sistah girl , our hero must first undergo the ultimate attitude adjustment and trade in his 'fro and platforms for tennis sweaters and penny loafers .",0
drugs are out because they tried that before and some of the po'boys spent a little time behind bars .,0
"set against the majestic landscape of canada's bay of fundy and the highest tides in the world , black swan is a dark comedy that weaves the innocent world of childhood , against the adult world of love , betrayal and murder .",0
majidi's direction has never been smoother or more confident .,1
"this is a very good film , and it heralds an emerging directorial talent .",1
"brad gluckman ( kennedy ) is a wannabe rap star from malibu who acts and talks like he's from the "" 'hood . """,0
"the film stars jim caviezel as dantes , a sailor who is falsely accused of treason by his best friend fernand ( guy pearce ) , who wants dantes' girlfriend mercedes ( dagmara dominczyk ) for himself .",0
"charlie is man who wakes up to find that no one can see him , by chance he meets carol on a lonely highway .",0
"a buoyant romantic comedy about friendship , love , and the truth that we're all in this together .",1
"it wasn't the subject matter that ultimately defeated the filmit was the unfulfilling , incongruous , "" wait a second , did i miss something ? "" ending .",1
"they , like many college under-achievers , prefer to spend most of their time going to parties , playing video games , and attending the occasional class .",0
"nair and writer laura cahill dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that's short on plot but rich in the tiny revelations of real life .",1
"marly temple is living her father's dream of running a motel , only it has become her nightmare .",0
"she entranced the founder of the museum of art ( masp ) where the fashion parade was being held , and her career was hence launched .",0
"a little girl uses her overactive imagination to turn her doll into a real live friend ; but when a monster kidnaps her doll , she must enter a dangerous , surreal world to find the monster and rescue her doll .",0
the fetid underbelly of fame has never looked uglier .,1
"i'm sure the filmmaker would disagree , but , honestly , i don't see the point . it's a visual rorschach test and i must have failed .",1
"a slick new york publicist ( farrell ) who picks up a ringing receiver in a phone booth is told that if he hangs up , he'll be killed . . .",0
"there's the plot , and a maddeningly insistent and repetitive piano score that made me want to scream .",1
will graham must risk his family's security and his own safety to track down this one last murderer - the epitome of all evil - the red dragon .,0
nicholson's understated performance is wonderful . as warren he stumbles in search of all the emotions and life experiences he's neglected over the years .,1
a feature documentary offering a gripping portrait of the esgenoopetitj mi'gmaq first nation during the summer of 2000 as the canadian government appears to wage war on the community for exercising their inherent and court-affirmed fishing rights .,0
"in the course of the investigation , he discovers that his own unresolved pain and failures as a father have deeply influenced joey's life , and now his 18-month-old grandson may be fated to follow their self-destructive paths .",0
"slight , but colorful and forward-moving . . . wasabi has the cheeky verve and heart of a shaggy dog movie that is aiming to please its owner , nothing more , nothing less .",1
too bad maggio couldn't come up with a better script .,1
"fly along with skilled helicopter crews as they carry out sea and mountain rescues , apprehend drug smugglers , repair high voltage lines , save endangered animals , deliver humanitarian aid , and undertake a reconnaissance mission .",0
"at this , he loses his temper and gets physical with the employee .",0
sean bateman ( james van der beek ) is the younger brother of psychotic wall street broker patrick bateman .,0
the rock as a bounty hunter who attempts to square a debt by heading to the amazon jungle to capture someone .,0
they call themselves d . e . b . s .,0
"george , a handsome english knight , unsettled by the horrendous bloodletting he witnessed in palestine , desires to hang up his sword and settle down to a quiet , peaceful life .",0
"enough trivializes an important crisis , reduces it to an almost comic embarrassment .",1
"somewhere inside the mess that is world traveler , there is a mediocre movie trying to get out .",1
"it's weird , wonderful , and not necessarily for kids .",1
"when an ira cell forces him to hear last confession from a suspected informer , will he let them execute the terrorist ?",0
"the film's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need , history and presumption tangle , and sometimes destroy , blood ties .",1
"de oliveira creates an emotionally rich , poetically plump and visually fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli .",1
this thing works on no level whatsoever for me .,1
"you would be better off investing in the worthy emi recording that serves as the soundtrack , or the home video of the 1992 malfitano-domingo production .",1
forging a connection with the creature is easier for mac than getting his father's attention until both man and beast need all the help they can get .,0
"then , in 1974 , something incredible happened - they fell in love .",0
the ill-conceived modern-day ending falls flat where it should deliver a moral punch .,1
"overall , it's a wacky and inspired little film that works effortlessly at delivering genuine , acerbic laughs .",1
"reign of fire is hardly the most original fantasy film ever made -- beyond road warrior , it owes enormous debts to aliens and every previous dragon drama -- but that barely makes it any less entertaining .",1
nothing like dreaming is a film about a modern-day shaman and his young disciple .,0
"however , ruby's encounters suffer from impotence and unexplained rashes .",0
"likeable thanks to its cast , its cuisine and its quirky tunes .",1
"as they become jaded by watching these brutal fights , and betting becomes boring , the bosses realize that they need to take the fights to a new limit .",0
"bound and determined to end their contentious relationship once and for all , melanie sneaks back home to alabama to confront her past , only to discover that you can take the girl out of the south , but you can never take the south out of the girl .",0
"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .",1
"arrested and imprisoned in a juvenile detention facility , leland comes in contact with an aspiring writer and prison teacher , pearl madison ( cheadle ) .",0
. . . quite good at providing some good old fashioned spooks .,1
"although the film boils down to a lightweight story about matchmaking , the characters make italian for beginners worth the journey",1
"a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy-crawly bug things that live only in the darkness .",1
"it's still a comic book , but maguire makes it a comic book with soul .",1
"once in ghana , otte is called before the chief's council to explain what happened .",0
"after an uncertain start , murder hits and generally sustains a higher plateau with bullock's memorable first interrogation of gosling .",1
"after selling the shop to a local loan shark , calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out .",0
"the film is based on the true story of telecommunications genius walter l . shaw sr . and his son walter t . shaw jr . , the confessed "" dinner time burglar . """,0
"through the guidance of his doctor , he confronts his painful past and begins a quest to find the family he never knew .",0
"in addition , various genres of musicians have joined in today showing worldwide support , thus contributing to bruce's objective , 'sure it's nice to be famous , but i'm more interested in obtaining a telepathic following' .",0
"[kline's] utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code , and as a flawed human being who can't quite live up to it .",1
"meanwhile , wolverine heads north to investigate his past .",0
"smith's approach is never to tease , except gently and in that way that makes us consider our own eccentricities and how they are expressed through our homes .",1
"to pull him out of his now dangerous financial predicament will turns to his wealthy in-laws , spinning a myriad of desperate lies , half-truths and deceptions .",0
"as well , another priest in the diocese , father natalio , is suspected of assisting guerilla troops in the highlands .",0
"four friends - one summer - an italian-american neighborhood in yonkers , ny .",0
"his strengths are fish frying and stamp collecting , and he thinks magnum 45s are a type of ice cream .",0
"whilst their former companions strider , legolas , gimli , merry and pippin make new allies in the ents , the riders of rohan and the stewards of gondor and launch an assault on isengard .",0
all analyze that proves is that there is really only one movie's worth of decent gags to be gleaned from the premise .,1
"while sunshine state lacks the searing urgency of city of hope or the gentle dénouement of lone star , fans of the auteur should enjoy this classic john sayles feature .",1
"in his way , meets prosit , a german villain on a persistant mission to find pots of gold in the superstition montains .",0
"reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down .",1
"if we don't demand a standard of quality for the art that we choose , we deserve the trash that we get .",1
as tricky and satisfying as any of david mamet's airless cinematic shell games .,1
a film about a young man finding god that is accessible and touching to the marrow .,1
"johnathan accepts and learns the ropes of rollerball : the players are on rollerblades , trying to bring a heavy metal ball into a high goal .",0
"at first suspicious , then curious , and ultimately captivated , he watches as a life unknown to him unfolds before his eyes .",0
"the remaining friends must now rescue the captives , while desperately trying to avoid the long arm of the law .",0
"without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen .",1
"today marks a special anniversary for the couple and they set out to celebrate the way they have before , with an old fashion picnic .",0
"on scene is a famous greek actress , marina , who is to play the main role , a character based on the life of lilly , a woman from athens who played an outstanding role in the resistance , but later arrested by the bureau of security police , a notorious torture center .",0
"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .",1
it is a story about finding yourself when you didn't even know you were looking .,0
the balance of the movie shows the revenge of the various wronged parties .,0
the director seems to take an unseemly pleasure in [the characters'] misery and at the same time to congratulate himself for having the guts to confront it .,1
"though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors .",1
"the plan goes by smoothly , but troubles comes when ray actually falls in love with eva .",0
the verdict : two bodies and hardly a laugh between them .,1
beautifully written and directed and packed with excellent performances .,1
"it soon becomes obvious that blossom , bubbles , and buttercup are not normal girls , they have superpowers and have not yet learned to control .",0
she wants a new relationship with an old lover who wrote her a love note years ago .,0
some body smacks of exhibitionism more than it does cathartic truth telling .,1
"oscar wilde's masterpiece , the importance of being earnest , may be the best play of the 19th century . it's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker's movie adaptation .",1
that old adage about women being unknowable gets an exhilarating new interpretation in morvern callar .,1
the only excitement comes when the credits finally roll and you get to leave the theater .,1
"let's hope -- shall we ? -- that the 'true story' by which all the queen's men is allegedly "" inspired "" was a lot funnier and more deftly enacted than what's been cobbled together onscreen .",1
"julie davis is the kathie lee gifford of film directors , sadly proving once again ego doesn't always go hand in hand with talent .",1
"i was hoping that it would be sleazy and fun , but it was neither .",1
"financially strapped and untrained in anything but basketball , jamal comes up with a plan so outrageous it just might work : dress up like a woman and try out for the woman's basketball league .",0
"there are a couple of things that elevate "" glory "" above most of its ilk , most notably the mere presence of duvall .",1
"the actors are all charged up by their roles , and it rubs off on us : you walk out with a caffeine- and-doughnut high .",1
frances decides to take a break and she buys a villa in the beautiful tuscan countryside and decides to begin anew .,0
"the screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children .",1
desert rose is an erotic thriller that takes you through one man's life experience .,0
"the movie should jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end .",1
"they renege , but a legitimate kidney becomes available for transplant .",0
"humorless , self-conscious art drivel , made without a glimmer of intelligence or invention .",1
she is a wealthy and arrogant girl who is used to getting things done her way .,0
it's like going to a house party and watching the host defend himself against a frothing ex-girlfriend . you don't want to call the cops . you want to call domino's .,1
"set against the bright lights of manhattan , a tale which takes a comic , urbane look at the modern male ego at war in the singles scene trenches .",0
"but violet , matt's wife is a complicating factor !",0
"[toback's] fondness for fancy split-screen , stuttering editing and pompous references to wittgenstein and kirkegaard . . . blends uneasily with the titillating material .",1
suffers from a flat script and a low budget .,1
"adam sandler's heart may be in the right place , but he needs to pull his head out of his butt",1
"soon jonah embarks on an adventure that leads him into the belly of a whale , and to the heart of nineveh for a hilarious showdown .",0
a thinly veiled excuse for wilson to play his self-deprecating act against murphy's well-honed prima donna shtick .,1
"so when he meets the mysterious professor darabont who offers him a very well paying job to transport sealed packages across the mexican border , morales cannot refuse .",0
one of the theives betrays his companions and swipes the gold for himself .,0
"this includes never-before-seen images of tests of modified v-1s at point mugu naval air station , and the flight test program for regulus at edwards air force base in 1950 .",0
"vega and ulloa give strong performances as the leading lovers and there are some strong supporting turns , particularly from najwa nimri .",1
he then goes to paris where he prepares to make a political film criticizing the state of repression in his native land .,0
"sam roberts thinks he has all the answers : the purpose of life , the meaning of love , the plan for a perfect future .",0
"i don't think i laughed out loud once . and when you're talking about a slapstick comedy , that's a pretty big problem .",1
"together with his men , mcnamara uses a hero's resolve to carry out his mission , ultimately forced to weigh the value of his life against the good of his country .",0
"contrived , maudlin and cliche-ridden . . . if this sappy script was the best the contest received , those rejected must have been astronomically bad .",1
"their rescue mission leads them to a disused lab , but what should have been a simple raid turns into a series of twisted and mind bending incidents where the free and the caged switch places , in this tormented psychological horror .",0
"and for her honor , it will be named 'paradise-casino' .",0
"on his journey , he comes of age , meeting a diverse group of people , from a random business man to keisha ( washington ) , a girl he inevitably falls for .",0
"ultimately , the band must find its strength in the music that is their passion and the thread that holds them together , inspiring them to prevail .",0
"giving birth to her first child should be a time of happiness for rachel ( emily woof ) , but the dream is shattered when she learns that her newborn baby has died during the night .",0
"by turns pretentious , fascinating , ludicrous , provocative and vainglorious .",1
"[it] has the feel of a summer popcorn movie . nothing too deep or substantial . explosions , jokes , and sexual innuendoes abound .",1
"having been born , raised , and schooled in the garden state , they are now , in their early 30's , starting to realize that something is lacking in their lives .",0
"whenever you think you've seen the end of the movie , we cut to a new scene , which also appears to be the end . but , no , we get another scene , and then another . you begin to long for the end credits as the desert does for rain .",1
the quality of schwentke's visuals . . . provides ample compensation .,1
"the interviewees , who represent diverse relationships to and perspectives on marriage , use their own stories to explain why the filmmakers - long-term partners interested in starting a family - should or should not wed .",0
the two join forces to find out who wants her dead and why .,0
"joanna , a good-for-nothing girl who miserably failed in her attempt to win any television game show and contest , is hired by nino as his personal secretary , believing that she could be her lucky charm .",0
"time stands still in more ways that one in clockstoppers , a sci-fi thriller as lazy as it is interminable .",1
"the film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low .",1
"sadly , 'garth' hasn't progressed as nicely as 'wayne . '",1
"it concludes with a laramie staging of "" angels in america "" a year after shephard's death .",0
this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms .,1
"if you are curious to see the darker side of what's going on with young tv actors ( dawson leery did what ? ! ? ) , or see some interesting storytelling devices , you might want to check it out , but there's nothing very attractive about this movie .",1
"now with the help of the trixter arpid , tribal leader balthazar and an unexpected ally , it's up to mathayus to fufill his destiny and become the great scorpion king .",0
"rajani plans to offer her daughter to an older man , a rich husband and protector to her daughter .",0
". . . while certainly clever in spots , this too-long , spoofy update of shakespeare's macbeth doesn't sustain a high enough level of invention .",1
"renowned adventurer allan quatermain ( connery ) leads a team of extraordinary figures with legendary powers to battle the technological terror of a madman known as "" the fantom . """,0
'tracks' is based on the true-story of a middle class white suburban teenagers who unknowingly committed a senseless act of violence in july of 1982 .,0
"beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .",1
"after being trapped in hell for quite some time , freddy krueger meets up with jason voorhees after jason is sent to hell by creighton duke ( forget part x ; rewind to friday the 13th part ix ) .",0
reeks of rot and hack work from start to finish .,1
"joanna , a young wife and mother , moves from manhattan to the upper-class suburb of stepford , connecticut .",0
increasing evidence about one man's role in a long history of human rights abuses leads to a critical examination of american diplomacy through the lens of international standards of justice .,0
"andrew is infatuated with sannah and fantazises about her but believes there's no chance she will like him if she gets to know him , so he decides it's better they never meet for real . . .",0
four friends journey dow life's paths to find out whether god or society has the right to decide the good or the evil .,0
"igby slocumb , a rebellious and sarcastic seventeen year-old boy , is at war with the oppressive world of his east coast "" old money "" family .",0
"if signs is a good film , and it is , the essence of a great one is in there somewhere .",1
"we never really feel involved with the story , as all of its ideas remain just that : abstract ideas .",1
"outside , another man sits by the door keeping vigil .",0
"quebec bill bonhomme , a hardy schemer and indefatigable optimist , tries desperate to raise money to preserve his endangered herd through the rapidly approaching winter .",0
a modest pleasure that accomplishes its goals with ease and confidence .,1
the film has the courage of its convictions and excellent performances on its side .,1
gary oldman plays as a dwarf brother to a normal-sized matthew mcconaughey .,0
she ignores him and climbs the town water tower regularly .,0
"while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim .",1
"yet , beneath an upbeat appearance , she is struggling desperately with the emotional and physical scars left by the attack .",0
"when the general he's sent to kill delays his return to the country , john passes the time with manuela , a beautiful dancer who becomes his teacher and guide into argentina's sensual world of the tango .",0
"a coming-of-age tale from new zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board .",1
"the film has the high-buffed gloss and high-octane jolts you expect of de palma , but what makes it transporting is that it's also one of the smartest , most pleasurable expressions of pure movie love to come from an american director in years .",1
they swore to have their unborn babies get married when they grew up .,0
straight up : helicopters in action will take audiences on a series of aerial adventures .,0
"pursued by immigration service and later arrested , he is about to be deported .",0
"shot in the spectacular sierra nevada mountains , "" the last place on earth "" is a funny , moving film about food , passion , love and a one eared dog .",0
the story follows them and the people they encounter on their way to their destination .,0
"what bloody sunday lacks in clarity , it makes up for with a great , fiery passion .",1
"a french foreign exchange student , named genevieve , comes to a small town in texas to attend a local high school where she shacks up with the school's popular head cheerleader , starla , and her parents .",0
screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite .,1
"desperate to help her father , katie enlists the help of her two best friends , clay and austin , in a wild plan to rob the bank where her mother works .",0
"obsessed by the world of pool , johnny ( mars callahan ) could be one of the best .",0
"the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge . before long , you're desperate for the evening to end .",1
suffers from unlikable characters and a self-conscious sense of its own quirky hipness .,1
"slowly , patricia regains her joy of life although living in complete isolation .",0
edi is severely punished for that but he accepts his fate taking care of the girl's child .,0
"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults .",1
"still , it might come true , if she would handle her life more genuinely .",0
he is living a life of luxury in a huge mansion and a mercedes in the driveway .,0
"a little girl steals from the jar , containing her poor family's meager savings .",0
"visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality .",1
"the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers .",1
"benigni's pinocchio is extremely straight and mind-numbingly stilted , its episodic pacing keeping the film from developing any storytelling flow .",1
yoyo and cheung promise to get marry in order to please their mothers .,0
it's that rare family movie -- genuine and sweet without relying on animation or dumb humor .,1
part of the film's cheeky charm comes from its vintage schmaltz .,1
"as the strange thefts escalate , detective phil barbara ( gale harold ) is assigned to the case and is soon on chep and fran's trail .",0
"although purportedly a study in modern alienation , it's really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out .",1
"a boring , pretentious muddle that uses a sensational , real-life 19th-century crime as a metaphor for -- well , i'm not exactly sure what -- and has all the dramatic weight of a raindrop .",1
"here , in his swiss town , he catches a bus to work , closing his eyes but realizing the horror of his existence .",0
it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,1
"the action-packed caper revolves around a 12-year old girl who , with the help of two friends , robs the state-of-the-art bank where her mother works to acquire the cash needed for a costly operation to save her dying father .",0
a private eye in the mold of those great 40's movie detectives .,0
"despite cramming in numerous clichés , mehta still manages to put a fresh and funny spin on the proceedings .",1
mrs meitlemeihr is a film that dares to ask one of the greatest what-if-questions of the century .,0
"my big fat greek wedding is that rare animal known as 'a perfect family film , ' because it's about family .",1
"amidst the ever continuous vitality of america , the color photograph , eve yearns for a stillness , a black and white print that will soothe her soul .",0
"after this unusual , tragic experience , paul begins to realize that he has just lost his mom .",0
an utterly compelling 'who wrote it' in which the reputation of the most famous author who ever lived comes into question .,1
so she invites niko to finish his erotic tale over a drink at her apartment !,0
"each vision shows the son at a different age and at a different stage in his pursuit of his life long love , isabelle .",0
polanski has found the perfect material with which to address his own world war ii experience in his signature style .,1
silicon valley 1999 : a new gold rush is sweeping through california .,0
steers turns in a snappy screenplay that curls at the edges ; it's so clever you want to hate it . but he somehow pulls it off .,1
"what full frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment . still , i'm not quite sure what the point is",1
"the story revolves around a dying father and his son , who is trying to learn more about his dad by piecing together the stories he has gathered over the years .",0
"in 1968 poland expelled the last remaining jews from what once used to be the largest jewish settlement in the world , effectively ending over thousand year long history .",0
the film is told in flashbacks with a female reporter interviewing gale .,0
the film shows the surreal side of routines that seem simple and ordinary .,0
"but when his feelings for the decidedly unavailable ricki begin to grow , and he actually becomes concerned for brian , tough guy gigli begins to transform into an actual human being . . . which",0
a love story played out against a backdrop of political and religious upheaval .,0
"an overemphatic , would-be wacky , ultimately tedious sex farce .",1
candice ( leslie ) is invited spend a weekend with her boyfriend in a deserted victorian mansion .,0
"while their first few meetings are innocent enough , the obsessive and seductive madison wants more - much more .",0
"he returns with his wife , mercedes , an argentinean he met in spain , and his two adolescent children , mateo and cayetana , born in the same country and forced into a land they know only throught the biased tales of their parents .",0
only through tremendous will and uncanny luck did he once again rise as the kid who stays in the picture .,0
"one day , he came to her and asked her to have dinner and drive her home .",0
the action of the story derives from the collision of these two competing worlds .,0
he then dedicates himself to making sure the video tape is released to the public .,0
"the film shows the relationship of the couple in love mid hope , difficulties , and misencounters in a beautiful and violent metropolis .",0
"the two meet after years of separation when clara returns to the barrio to visit her father , roman ( ricky davao ) .",0
"when sarah's dog disappears into the forest , she becomes completely lost trying to find him .",0
"the story takes place in rural vermont , against the backdrop of the state capitol , where civil union laws are being debated along with gun control and dwis .",0
"while some of the subplots are very sketchy and the motivations of some of the characters are not clear , it is a journey worth taking because of the wondrous imagery .",1
the story starts with phillips and a cohort robbing a store and injuring a salesperson .,0
"christin has been working at a hotel owned by budcasso , her friend's fianc&#233 ; .",0
"in all , this is a watchable movie that's not quite the memorable experience it might have been .",1
"each of the five patients realise their dreams individually , but ultimately they decide to choose for each other and the familiarity of their own place .",0
"jake , a . k . a . michael turner , has nine days to fill his brother's place .",0
enough to ensure adrien's family's future and to give werner one last opportunity to face death head on . . .,0
"when dwindling membership and increasing overheads makes the bowling club a prime candidate for a takeover , it's all hands on deck to save the club .",0
"a heartfelt , understated and occasionally heavy-handed slice of heartland .",1
"talk to her is excellent movie-making and much of it is wondrous , but my conscience won't allow me to be devoted to unconditionally singing its praises .",1
their plan is to sell it to wealthy arabs .,0
"a hugely rewarding experience that's every bit as enlightening , insightful and entertaining as grant's two best films -- four weddings and a funeral and bridget jones's diary .",1
"gino and settimo try to repay roberto's hospitality by chasing off a debt collector who wants his property , but their strong arm tactics alarm him and he realises they aren't the pr consultants they claimed to be liquor store night clerk jose ( freddie ganno ) has two dreams : winning the state lottery and winning the heart of a lovely young shoe store salesperson , diana ( christi adams ) .",0
the only way around this is using illegal simulated identity implants ( sims ) .,0
many years have passed since the secret knight avenged his family by slaying the evil knight .,0
"it's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible .",1
"poets is essentially a travelogue of the british isles , juxtaposed with an anthology of classical and contemporary verse , macro-cosmic in scope , microcosmic in its singular intensity .",0
"in painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song .",1
"it's fun , wispy , wise and surprisingly inoffensive for a film about a teen in love with his stepmom .",1
i was perplexed to watch it unfold with an astonishing lack of passion or uniqueness .,1
"the movie is dawn of the dead crossed with john carpenter's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second .",1
"the story remarks the difference between social classes in mexico city , and their characters risk everything just to save their love .",0
we follow the wacky exploits of the town's inhabitants from sassy saloon girls and amazonian behemoth parrots to hypnotist dentists and 400-pound tooth fairies .,0
a film with almost as many delights for adults as there are for children and dog lovers .,1
steve irwin's method is ernest hemmingway at accelerated speed and volume .,1
"based on actual accounts , the untold is the story of harlan knowles ( lance henriksen ) , billionaire and president of bio-comp industries who heads up a team of experts in a quest to locate a company plane that disappeared over the remote forests of the pacific northwest .",0
will the doctor be able to save komal from the don ?,0
"after repeated trips to cuba , the schendel brothers succeed in taking a close look into the underground world of cuban cars , finding along the way a gallery of eccentric characters - the curators of the largest , living , automobile museum in the world .",0
thinking this will be his chance to go out on top victor soon finds out that he has been double crossed and his last option is to get revenge .,0
the film tells a story of two scrap pickers - the title hero edi and his friend jureczek .,0
"it's then up to mining engineer chris mccormack and sheriff sam parker to mobilize an eclectic group of townspeople , including the sheriff's young son , mike , her daughter , ashley and paranoid radio announcer harlan , into battle against the bloodthirsty eight-legged beasts .",0
"one day , in a moment of reconciling , the father tells mateo his secret , unleashing a wave of events that will change their lives forever .",0
"the characters . . . are paper-thin , and their personalities undergo radical changes when it suits the script .",1
this comic gem is as delightful as it is derivative .,1
"harry , a world-weary career criminal masquerading as a priest , takes to the road with escaped convict nate and his jailbait girlfriend angel .",0
director oliver parker labors so hard to whip life into the importance of being earnest that he probably pulled a muscle or two .,1
"in his memoirs , guevara recounts adventures he , and best friend alberto granado , had while crossing south america by motorcycle in the early 1950s .",0
'the château is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot . ',1
"they then took over a pub in glenrowan , where they basically held a party , waiting for a train full of police to derail at a part of the track that they tore up .",0
"but katherine holds her back , not to let interfere anything with her successful career .",0
"it will come as no surprise that the movie isn't scary . but here's the real damn : it isn't funny , either .",1
"it's too harsh to work as a piece of storytelling , but as an intellectual exercise -- an unpleasant debate that's been given the drive of a narrative and that's been acted out -- the believer is nothing less than a provocative piece of work .",1
